Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FDI","Foreign Direct Investment (FDI)","108","Burundi","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","0.055481","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","108","Burundi","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","0.316473","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","108","Burundi","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","0.983747","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","108","Burundi","6110","Value US$","23082","Total FDI inflows","2019","2019","millions","1.044959","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","108","Burundi","6110","Value US$","23082","Total FDI inflows","2020","2020","millions","6.05709","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","132","Cabo Verde","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","124.726336","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","132","Cabo Verde","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","110.841683","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","132","Cabo Verde","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","109.786869","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","132","Cabo Verde","6110","Value US$","23082","Total FDI inflows","2019","2019","millions","106.52029","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","132","Cabo Verde","6110","Value US$","23082","Total FDI inflows","2020","2020","millions","73.148062","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","116","Cambodia","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","2475.916","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","116","Cambodia","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","2785.731","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","116","Cambodia","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","3207.587","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","116","Cambodia","6110","Value US$","23082","Total FDI inflows","2019","2019","millions","3661.927918","X","Figure from international organizations","UNCTAD"
