Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
IG,Government Expenditure,246,Finland,6110,Value US$,23130,Total Expenditure (General Government),2016,2016,millions,133893.0272,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,246,Finland,6110,Value US$,23130,Total Expenditure (General Government),2017,2017,millions,137115.0528,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,246,Finland,6110,Value US$,23130,Total Expenditure (General Government),2018,2018,millions,147239.0464,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,246,Finland,6110,Value US$,23130,Total Expenditure (General Government),2019,2019,millions,143254.6751,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,250,France,6110,Value US$,23130,Total Expenditure (General Government),2016,2016,millions,1400869.237,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,250,France,6110,Value US$,23130,Total Expenditure (General Government),2017,2017,millions,1456185.02,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,250,France,6110,Value US$,23130,Total Expenditure (General Government),2018,2018,millions,1552489.885,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,250,France,6110,Value US$,23130,Total Expenditure (General Government),2019,2019,millions,1508995.666,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,268,Georgia,6110,Value US$,23130,Total Expenditure (General Government),2016,2016,millions,4891.442817,X,Figure from international organizations,Consolidated General Government Expenditure
IG,Government Expenditure,268,Georgia,6110,Value US$,23130,Total Expenditure (General Government),2017,2017,millions,5066.06452,X,Figure from international organizations,Consolidated General Government Expenditure
IG,Government Expenditure,268,Georgia,6110,Value US$,23130,Total Expenditure (General Government),2018,2018,millions,5181.817555,X,Figure from international organizations,Consolidated General Government Expenditure
IG,Government Expenditure,268,Georgia,6110,Value US$,23130,Total Expenditure (General Government),2019,2019,millions,5396.95438,X,Figure from international organizations,Consolidated General Government Expenditure
IG,Government Expenditure,268,Georgia,6110,Value US$,23130,Total Expenditure (General Government),2020,2020,millions,5747.283438,X,Figure from international organizations,Consolidated General Government Expenditure
IG,Government Expenditure,276,Germany,6110,Value US$,23130,Total Expenditure (General Government),2016,2016,millions,1537964.573,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,276,Germany,6110,Value US$,23130,Total Expenditure (General Government),2017,2017,millions,1630438.341,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,276,Germany,6110,Value US$,23130,Total Expenditure (General Government),2018,2018,millions,1762944.245,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,276,Germany,6110,Value US$,23130,Total Expenditure (General Government),2019,2019,millions,1749400.578,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,276,Germany,6110,Value US$,23130,Total Expenditure (General Government),2020,2020,millions,1951201.568,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,300,Greece,6110,Value US$,23130,Total Expenditure (General Government),2016,2016,millions,95827.02853,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,300,Greece,6110,Value US$,23130,Total Expenditure (General Government),2017,2017,millions,96817.0659,A,Official figure,Consolidated General Government Expenditure
