Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","008","Albania","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","118.432995","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","008","Albania","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","119.596384","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","008","Albania","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","121.690484","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","008","Albania","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","120.527095","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","008","Albania","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","118.083978","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","008","Albania","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","116.338895","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","008","Albania","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","114.71015","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","008","Albania","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","115.175506","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","008","Albania","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","116.455234","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","008","Albania","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","117.153267","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","008","Albania","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","115.524523","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","008","Albania","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","116.338895","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","101.112182","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","99.192497","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","101.154257","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","102.863566","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","103.226465","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","105.919284","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","104.462427","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","104.483464","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","104.78851","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","102.900381","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","105.293414","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","105.435418","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","108.044086","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","106.382112","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","108.328094","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","108.832997","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","107.612814","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","107.875785","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","104.34146","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","108.133496","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","110.295114","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","111.441665","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","110.731645","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","111.015653","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","110.005846","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","107.896822","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","109.416792","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","110.652754","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","114.776132","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","117.079754","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","111.820343","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","112.504066","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","112.751259","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","115.433559","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","113.834697","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","110.86839","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","111.489","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","110.021624","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","112.004422","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","111.809824","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","113.051045","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","111.909753","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","109.174859","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","111.304921","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","012","Algeria","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","113.855735","X","Figure from international organizations","base year is 2015"
